id,target,dilution,replicate,conc,BLOD,BLOQ,Ct,well,source_file
SCr-237,trout,1:1,2.0,1.0491105363082105,1,1,39.83307266,C5,20201007_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-237,trout,1:1,3.0,14.171628026245804,1,1,Undetermined,C6,20201007_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-237,trout,1:5,1.0,217.10033960865695,0,0,34.17067719,C7,20201007_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-237,trout,1:5,2.0,237.51148942130567,0,0,34.03401184,C8,20201007_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-237,trout,1:5,3.0,318.71412080637884,0,0,33.58673859,C9,20201007_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-294,trout,1:1,1.0,14.171628026245804,1,1,Undetermined,C10,20201007_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-294,trout,1:1,2.0,14.171628026245804,1,1,Undetermined,C11,20201007_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-294,trout,1:1,3.0,14.171628026245804,1,1,Undetermined,C12,20201007_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-238,trout,1:1,1.0,622.6832584511034,0,0,30.12026024,D4,20201007_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-238,trout,1:1,2.0,613.308940554631,0,0,30.14333153,D5,20201007_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-238,trout,1:1,3.0,624.0818332259912,0,0,30.11684799,D6,20201007_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-238,trout,1:5,1.0,1158.9712029496327,0,0,31.62322617,D7,20201007_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-238,trout,1:5,2.0,713.0349654713607,0,0,32.36203003,D8,20201007_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-238,trout,1:5,3.0,1281.0578902208704,0,0,31.47089958,D9,20201007_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-294,trout,1:5,1.0,250.45595143351096,0,0,33.95330048,D10,20201007_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-294,trout,1:5,2.0,316.81170831324346,0,0,33.59584427,D11,20201007_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-294,trout,1:5,3.0,264.69609861965176,0,0,33.86919403,D12,20201007_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-289,trout,1:1,1.0,2.2913201601740045,1,1,38.64494324,E4,20201007_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-289,trout,1:1,2.0,14.171628026245804,1,1,Undetermined,E5,20201007_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-289,trout,1:1,3.0,14.171628026245804,1,1,Undetermined,E6,20201007_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-289,trout,1:5,1.0,354.21602776734113,0,0,33.42610931,E7,20201007_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-289,trout,1:5,2.0,377.70090326734044,0,0,33.32847214,E8,20201007_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-289,trout,1:5,3.0,327.72502943712095,0,0,33.54433441,E9,20201007_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-295,trout,1:1,1.0,1.058971369112215,1,1,39.81884384,E10,20201007_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-295,trout,1:1,2.0,2.0084452129594808,1,1,38.84535217,E11,20201007_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-295,trout,1:1,3.0,1.0547090591437502,1,1,39.82497787,E12,20201007_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-290,trout,1:1,1.0,14.171628026245804,1,1,Undetermined,F4,20201007_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-290,trout,1:1,2.0,14.171628026245804,1,1,Undetermined,F5,20201007_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-290,trout,1:1,3.0,14.171628026245804,1,1,Undetermined,F6,20201007_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-290,trout,1:5,1.0,22.85942318306613,1,1,37.59428787,F7,20201007_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-290,trout,1:5,2.0,23.283162987614897,1,1,37.56635284,F8,20201007_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-290,trout,1:5,3.0,22.91843907715027,1,1,37.59036636,F9,20201007_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-295,trout,1:5,1.0,304.8669649590123,0,0,33.65429688,F10,20201007_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-295,trout,1:5,2.0,434.4796955918498,0,0,33.11547089,F11,20201007_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-295,trout,1:5,3.0,397.8803722054132,0,0,33.24930954,F12,20201007_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-291,trout,1:1,1.0,268.68817297127595,0,0,31.39858246,G4,20201007_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-291,trout,1:1,2.0,290.8640970381282,0,0,31.27796555,G5,20201007_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-291,trout,1:1,3.0,294.1563374418471,0,0,31.26084709,G6,20201007_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-291,trout,1:5,1.0,801.2846926305608,0,0,32.18455887,G7,20201007_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-291,trout,1:5,2.0,824.6834670418127,0,0,32.1407814,G8,20201007_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-291,trout,1:5,3.0,987.6534268503759,0,0,31.86650848,G9,20201007_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-296,trout,1:1,1.0,1184.592948498621,0,0,29.14212418,G10,20201007_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-296,trout,1:1,2.0,1216.1766332285601,0,0,29.10210419,G11,20201007_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-296,trout,1:1,3.0,892.6779406886569,0,0,29.57243919,G12,20201007_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-292,trout,1:1,1.0,14.171628026245804,1,1,Undetermined,H4,20201007_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-292,trout,1:1,2.0,14.171628026245804,1,1,Undetermined,H5,20201007_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-292,trout,1:1,3.0,14.171628026245804,1,1,Undetermined,H6,20201007_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-292,trout,1:5,1.0,113.67451373761136,1,1,35.15475082,H7,20201007_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-292,trout,1:5,2.0,84.53548726507151,1,1,35.60520172,H8,20201007_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-292,trout,1:5,3.0,106.87224422127613,1,1,35.24860001,H9,20201007_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-296,trout,1:5,1.0,821.0572533298387,0,0,32.14748383,H10,20201007_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-296,trout,1:5,2.0,1127.8783422473516,0,0,31.66458702,H11,20201007_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-296,trout,1:5,3.0,1044.5075716780393,0,0,31.78138351,H12,20201007_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-315,trout,1:1,1.0,833.3900487693808,0,0,29.67696381,A4,20201007_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-315,trout,1:1,2.0,732.6975567795416,0,0,29.87281227,A5,20201007_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-315,trout,1:1,3.0,734.0716079141383,0,0,29.86996269,A6,20201007_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-315,trout,1:5,1.0,1979.260015825855,0,0,30.80923843,A7,20201007_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-315,trout,1:5,2.0,1807.6818465497731,0,0,30.94715309,A8,20201007_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-315,trout,1:5,3.0,1236.8680188904386,0,0,31.52429008,A9,20201007_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-533,trout,1:1,1.0,106.709190204533,0,0,32.8030777,A10,20201007_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-533,trout,1:1,2.0,110.80111105560852,0,0,32.74584579,A11,20201007_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-533,trout,1:1,3.0,61.912348194714255,0,0,33.63105392,A12,20201007_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-318,trout,1:1,1.0,181.38397253671312,0,0,31.9962101,B4,20201007_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-318,trout,1:1,2.0,193.07959970372195,0,0,31.90117264,B5,20201007_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-318,trout,1:1,3.0,260.3976468516797,0,0,31.44625092,B6,20201007_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-318,trout,1:5,1.0,1599.9714027802372,0,0,31.13279724,B7,20201007_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-318,trout,1:5,2.0,1505.0274740753728,0,0,31.22583961,B8,20201007_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-318,trout,1:5,3.0,1323.1676288540434,0,0,31.42170906,B9,20201007_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-523,trout,1:5,1.0,108.2784915301074,1,1,35.2287178,B10,20201007_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-523,trout,1:5,2.0,105.89328128478735,1,1,35.26259613,B11,20201007_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-523,trout,1:5,3.0,42.083036408747894,1,1,36.66609192,B12,20201007_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-321,trout,1:1,1.0,255.2978091418116,0,0,31.47633362,C4,20201007_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-321,trout,1:1,2.0,273.18564371964067,0,0,31.37333488,C5,20201007_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-321,trout,1:1,3.0,248.11272563680745,0,0,31.5197525,C6,20201007_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-321,trout,1:5,1.0,921.3895579386382,0,0,31.97213554,C7,20201007_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-321,trout,1:5,2.0,851.0015870029902,0,0,32.09300232,C8,20201007_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-321,trout,1:5,3.0,822.4195958299514,0,0,32.14496231,C9,20201007_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-539,trout,1:1,1.0,224.04368762867438,0,0,31.67495155,C10,20201007_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-539,trout,1:1,2.0,137.73269078324287,0,0,32.41492462,C11,20201007_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-539,trout,1:1,3.0,137.23889074759248,0,0,32.42038727,C12,20201007_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-324,trout,1:1,1.0,783.8552271693134,0,0,29.77016258,D4,20201007_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-324,trout,1:1,2.0,918.7674274495131,0,0,29.52862549,D5,20201007_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-324,trout,1:1,3.0,833.456939366944,0,0,29.67684174,D6,20201007_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-324,trout,1:5,1.0,1261.3811481527325,0,0,31.49444199,D7,20201007_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-324,trout,1:5,2.0,1392.702210341335,0,0,31.34381104,D8,20201007_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-324,trout,1:5,3.0,1009.0302796112651,0,0,31.83394051,D9,20201007_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-539,trout,1:5,1.0,363.2016529925568,0,0,33.38800812,D10,20201007_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-539,trout,1:5,2.0,228.10017656479926,0,0,34.09550476,D11,20201007_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-539,trout,1:5,3.0,125.10832708774721,1,1,35.00898361,D12,20201007_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-327,trout,1:1,1.0,377.6111449162757,0,0,30.88098907,E4,20201007_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-327,trout,1:1,2.0,422.8963819161248,0,0,30.70872498,E5,20201007_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-327,trout,1:1,3.0,426.91304220404317,0,0,30.69434738,E6,20201007_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-327,trout,1:5,1.0,1047.0505165662748,0,0,31.77768517,E7,20201007_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-327,trout,1:5,2.0,1065.4047515923303,0,0,31.75125504,E8,20201007_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-327,trout,1:5,3.0,758.5518103710506,0,0,32.26791382,E9,20201007_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-542,trout,1:1,1.0,290.2341064329627,0,0,31.28126335,E10,20201007_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-542,trout,1:1,2.0,228.10774990571375,0,0,31.64760971,E11,20201007_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-542,trout,1:1,3.0,192.52687251948603,0,0,31.90553284,E12,20201007_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-383,trout,1:1,1.0,172.28637857173703,0,0,32.07447433,F4,20201007_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-383,trout,1:1,2.0,161.60061759511635,0,0,32.17185974,F5,20201007_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-383,trout,1:1,3.0,158.95273594776964,0,0,32.19698715,F6,20201007_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-383,trout,1:5,1.0,332.078945043413,0,0,33.52426147,F7,20201007_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-383,trout,1:5,2.0,427.88721330802616,0,0,33.13872528,F8,20201007_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-383,trout,1:5,3.0,379.36902590909284,0,0,33.32176971,F9,20201007_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-542,trout,1:5,1.0,314.6427431001181,0,0,33.60629272,F10,20201007_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-542,trout,1:5,2.0,352.87439374075626,0,0,33.43188095,F11,20201007_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-542,trout,1:5,3.0,300.88265880805056,0,0,33.67430496,F12,20201007_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-386,trout,1:1,1.0,318.99101656884164,0,0,31.13757324,G4,20201007_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-386,trout,1:1,2.0,322.1051974598392,0,0,31.12279701,G5,20201007_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-386,trout,1:1,3.0,323.02142404554564,0,0,31.11847687,G6,20201007_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-386,trout,1:5,1.0,603.7944067827453,0,0,32.6149559,G7,20201007_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-386,trout,1:5,2.0,436.2508424559569,0,0,33.10928345,G8,20201007_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-386,trout,1:5,3.0,416.172413504578,0,0,33.18094635,G9,20201007_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-EB26,trout,1:1,1.0,14.171628026245804,1,1,Undetermined,G10,20201007_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-EB26,trout,1:1,2.0,14.171628026245804,1,1,Undetermined,G11,20201007_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-EB26,trout,1:1,3.0,14.171628026245804,1,1,Undetermined,G12,20201007_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-389,trout,1:1,1.0,815.7270639375757,0,0,29.70954514,H4,20201007_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-389,trout,1:1,2.0,595.7886966351116,0,0,30.18741226,H5,20201007_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-389,trout,1:1,3.0,533.052031781015,0,0,30.35664177,H6,20201007_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-389,trout,1:5,1.0,968.6432049893081,0,0,31.89606857,H7,20201007_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-389,trout,1:5,2.0,699.0843412846879,0,0,32.39208221,H8,20201007_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-389,trout,1:5,3.0,1000.6956007247613,0,0,31.84655571,H9,20201007_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-EB26,trout,1:5,1.0,70.85814013122902,1,1,Undetermined,H10,20201007_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-EB26,trout,1:5,2.0,70.85814013122902,1,1,Undetermined,H11,20201007_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-EB26,trout,1:5,3.0,70.85814013122902,1,1,Undetermined,H12,20201007_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-297,coho,1:1,1.0,43.22960995128477,0,0,34.93077087,A4,20201008_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-297,coho,1:1,2.0,55.78468532130199,0,0,34.54747391,A5,20201008_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-297,coho,1:1,3.0,22.954072929022168,0,0,35.88239288,A6,20201008_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-297,coho,1:5,1.0,106.49061563041943,0,0,35.99495316,A7,20201008_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-297,coho,1:5,2.0,50.62465749182095,1,1,37.11281967,A8,20201008_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-297,coho,1:5,3.0,80.63500018419263,0,0,36.41305161,A9,20201008_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-305,coho,1:1,1.0,20.784814310702583,0,0,36.03162766,A10,20201008_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-305,coho,1:1,2.0,22.29378902720413,0,0,35.92626953,A11,20201008_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-305,coho,1:1,3.0,31.817088807010126,0,0,35.3915596,A12,20201008_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-298,coho,1:1,1.0,38.709695690693685,0,0,35.0967865,B4,20201008_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-298,coho,1:1,2.0,27.40617432594939,0,0,35.61590195,B5,20201008_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-298,coho,1:1,3.0,38.7631693027171,0,0,35.0947113,B6,20201008_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-298,coho,1:5,1.0,88.05052285627076,0,0,36.28079605,B7,20201008_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-298,coho,1:5,2.0,40.03902181165439,1,1,37.46546555,B8,20201008_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-298,coho,1:5,3.0,87.91544824546293,0,0,36.28310394,B9,20201008_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-305,coho,1:5,1.0,53.15777484831554,1,1,37.03942108,B10,20201008_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-305,coho,1:5,2.0,27.996323623605495,1,1,Undetermined,B11,20201008_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-305,coho,1:5,3.0,46.092592949607976,1,1,37.25380707,B12,20201008_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-299,coho,1:1,1.0,5.599264724721099,1,1,Undetermined,C4,20201008_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-299,coho,1:1,2.0,8.636925785692958,1,1,37.35177231,C5,20201008_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-299,coho,1:1,3.0,6.123263642683446,1,1,37.86882782,C6,20201008_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-299,coho,1:5,1.0,72.26333486103226,0,0,36.57783508,C7,20201008_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-299,coho,1:5,2.0,64.89045609342334,0,0,36.73961258,C8,20201008_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-299,coho,1:5,3.0,92.02797536425712,0,0,36.21437836,C9,20201008_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-306,coho,1:1,1.0,32.4589701850129,0,0,35.36153412,C10,20201008_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-306,coho,1:1,2.0,30.077452008350082,0,0,35.47608566,C11,20201008_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-306,coho,1:1,3.0,25.41472056429828,0,0,35.72930908,C12,20201008_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-300,coho,1:1,1.0,7.440200454943831,1,1,37.57598495,D4,20201008_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-300,coho,1:1,2.0,5.161276876101899,1,1,38.12575531,D5,20201008_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-300,coho,1:1,3.0,11.807083564405737,0,0,36.88176727,D6,20201008_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-300,coho,1:5,1.0,86.05212919438796,0,0,36.31530762,D7,20201008_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-300,coho,1:5,2.0,49.57068664688527,1,1,37.14444733,D8,20201008_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-300,coho,1:5,3.0,49.11604225156006,1,1,37.15829849,D9,20201008_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-306,coho,1:5,1.0,24.140565970680857,1,1,38.22606659,D10,20201008_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-306,coho,1:5,2.0,48.31059145373076,1,1,37.18315506,D11,20201008_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-306,coho,1:5,3.0,54.38080576251168,1,1,37.00522614,D12,20201008_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-301,coho,1:1,1.0,13.160759604665209,0,0,36.71860123,E4,20201008_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-301,coho,1:1,2.0,19.797825736856186,0,0,36.10476303,E5,20201008_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-301,coho,1:1,3.0,16.23671950420809,0,0,36.40285873,E6,20201008_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-301,coho,1:5,1.0,92.66395940524094,0,0,36.20402527,E7,20201008_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-301,coho,1:5,2.0,130.30672174531708,0,0,35.69153976,E8,20201008_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-301,coho,1:5,3.0,123.91850181209209,0,0,35.7671051,E9,20201008_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-307,coho,1:1,1.0,42.77056202254886,0,0,34.94681931,E10,20201008_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-307,coho,1:1,2.0,42.78304522665626,0,0,34.94638062,E11,20201008_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-307,coho,1:1,3.0,40.54473992651394,0,0,35.02716064,E12,20201008_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-302,coho,1:1,1.0,41.17001519878659,0,0,35.00415421,F4,20201008_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-302,coho,1:1,2.0,37.42960860685605,0,0,35.14733887,F5,20201008_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-302,coho,1:1,3.0,32.343860690318635,0,0,35.36687469,F6,20201008_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-302,coho,1:5,1.0,52.18649596931601,1,1,37.06714249,F7,20201008_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-302,coho,1:5,2.0,119.0701738084749,0,0,35.82710266,F8,20201008_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-302,coho,1:5,3.0,37.41030846553152,1,1,37.56755066,F9,20201008_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-307,coho,1:5,1.0,26.014745665518152,1,1,38.11366653,F10,20201008_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-307,coho,1:5,2.0,83.50175872150135,0,0,36.36053467,F11,20201008_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-307,coho,1:5,3.0,124.93614082843152,0,0,35.75481033,F12,20201008_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-303,coho,1:1,1.0,8.393207820288207,1,1,37.39480209,G4,20201008_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-303,coho,1:1,2.0,25.22710000677241,0,0,35.740448,G5,20201008_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-303,coho,1:1,3.0,8.476189441972691,1,1,37.38001251,G6,20201008_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-303,coho,1:5,1.0,62.574466436603345,0,0,36.79424667,G7,20201008_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-303,coho,1:5,2.0,28.88906403393179,1,1,37.95612335,G8,20201008_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-303,coho,1:5,3.0,10.631116436928247,1,1,39.45891953,G9,20201008_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-308,coho,1:1,1.0,22.472306719226474,0,0,35.91427994,G10,20201008_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-308,coho,1:1,2.0,21.617855989762255,0,0,35.97255325,G11,20201008_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-308,coho,1:1,3.0,33.7600754752462,0,0,35.30245209,G12,20201008_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-304,coho,1:1,1.0,17.426599090009937,0,0,36.29654312,H4,20201008_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-304,coho,1:1,2.0,11.841439316069968,0,0,36.87739944,H5,20201008_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-304,coho,1:1,3.0,12.46440553476879,0,0,36.80032349,H6,20201008_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-304,coho,1:5,1.0,37.17646599974095,1,1,37.57697678,H7,20201008_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-304,coho,1:5,2.0,81.10514560894443,0,0,36.40431213,H8,20201008_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-304,coho,1:5,3.0,120.33408189871848,0,0,35.81122971,H9,20201008_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-308,coho,1:5,1.0,29.554855965178525,1,1,37.92187119,H10,20201008_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-308,coho,1:5,2.0,54.51745512408127,1,1,37.0014534,H11,20201008_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-308,coho,1:5,3.0,55.71744980974748,1,1,36.9687233,H12,20201008_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-297,trout,1:1,1.0,1020.6439009165285,0,0,29.36869049,A4,20201008_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-297,trout,1:1,2.0,1205.213128283314,0,0,29.11587715,A5,20201008_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-297,trout,1:1,3.0,990.5876078193127,0,0,29.41415215,A6,20201008_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-297,trout,1:5,1.0,1944.3477774139146,0,0,30.83630562,A7,20201008_Scott_Creek_Omykiss_Chloe_P1_results.csv
