index,id,target,dilution,replicate,task,Ct,Ct_Mean,Ct_sd,quantity,quantity_mean,quantity_sd,well,source_file,logQ,detect
7705,,coho,,,STANDARD,26.98713875,26.75179291,0.204014838,10000.0,,,C2,20201118_Scott_Creek_Okisutch_Chloe_P1_data.csv,4.0,1
7706,,coho,,,STANDARD,26.625103,26.75179291,0.204014838,10000.0,,,C3,20201118_Scott_Creek_Okisutch_Chloe_P1_data.csv,4.0,1
7716,,coho,,,STANDARD,30.14753151,30.1995163,0.062271997,1000.0,,,D1,20201118_Scott_Creek_Okisutch_Chloe_P1_data.csv,3.0,1
7717,,coho,,,STANDARD,30.18248558,30.1995163,0.062271997,1000.0,,,D2,20201118_Scott_Creek_Okisutch_Chloe_P1_data.csv,3.0,1
7718,,coho,,,STANDARD,30.2685318,30.1995163,0.062271997,1000.0,,,D3,20201118_Scott_Creek_Okisutch_Chloe_P1_data.csv,3.0,1
7728,,coho,,,STANDARD,33.47338104,33.59247971,0.24476935,100.0,,,E1,20201118_Scott_Creek_Okisutch_Chloe_P1_data.csv,2.0,1
7729,,coho,,,STANDARD,33.87400436,33.59247971,0.24476935,100.0,,,E2,20201118_Scott_Creek_Okisutch_Chloe_P1_data.csv,2.0,1
7730,,coho,,,STANDARD,33.4300499,33.59247971,0.24476935,100.0,,,E3,20201118_Scott_Creek_Okisutch_Chloe_P1_data.csv,2.0,1
7740,,coho,,,STANDARD,36.34398651,37.31641388,0.900931537,10.0,,,F1,20201118_Scott_Creek_Okisutch_Chloe_P1_data.csv,1.0,1
7741,,coho,,,STANDARD,37.48252869,37.31641388,0.900931537,10.0,,,F2,20201118_Scott_Creek_Okisutch_Chloe_P1_data.csv,1.0,1
7742,,coho,,,STANDARD,38.12273026,37.31641388,0.900931537,10.0,,,F3,20201118_Scott_Creek_Okisutch_Chloe_P1_data.csv,1.0,1
7752,,coho,,,STANDARD,38.4744606,37.84280014,0.741598547,5.0,,,G1,20201118_Scott_Creek_Okisutch_Chloe_P1_data.csv,0.6989700043360189,1
7753,,coho,,,STANDARD,37.02624893,37.84280014,0.741598547,5.0,,,G2,20201118_Scott_Creek_Okisutch_Chloe_P1_data.csv,0.6989700043360189,1
7754,,coho,,,STANDARD,38.0276947,37.84280014,0.741598547,5.0,,,G3,20201118_Scott_Creek_Okisutch_Chloe_P1_data.csv,0.6989700043360189,1
7776,,coho,,,STANDARD,19.956838607788086,19.89427947998047,0.08254800736904144,1000000.0,,,A1,20201118_Scott_Creek_Okisutch_Kevan_P1.xls,6.0,1
7777,,coho,,,STANDARD,19.92527961730957,19.89427947998047,0.08254800736904144,1000000.0,,,A2,20201118_Scott_Creek_Okisutch_Kevan_P1.xls,6.0,1
7778,,coho,,,STANDARD,19.800718307495117,19.89427947998047,0.08254800736904144,1000000.0,,,A3,20201118_Scott_Creek_Okisutch_Kevan_P1.xls,6.0,1
7788,,coho,,,STANDARD,23.32547378540039,23.33457374572754,0.016607260331511497,100000.0,,,B1,20201118_Scott_Creek_Okisutch_Kevan_P1.xls,5.0,1
7789,,coho,,,STANDARD,23.32450294494629,23.33457374572754,0.016607260331511497,100000.0,,,B2,20201118_Scott_Creek_Okisutch_Kevan_P1.xls,5.0,1
7790,,coho,,,STANDARD,23.353740692138672,23.33457374572754,0.016607260331511497,100000.0,,,B3,20201118_Scott_Creek_Okisutch_Kevan_P1.xls,5.0,1
7800,,coho,,,STANDARD,26.763877868652344,26.75316429138184,0.04991639405488968,10000.0,,,C1,20201118_Scott_Creek_Okisutch_Kevan_P1.xls,4.0,1
7801,,coho,,,STANDARD,26.79685401916504,26.75316429138184,0.04991639405488968,10000.0,,,C2,20201118_Scott_Creek_Okisutch_Kevan_P1.xls,4.0,1
7802,,coho,,,STANDARD,26.698760986328125,26.75316429138184,0.04991639405488968,10000.0,,,C3,20201118_Scott_Creek_Okisutch_Kevan_P1.xls,4.0,1
7812,,coho,,,STANDARD,30.334461212158203,30.35833740234375,0.07696492969989778,1000.0,,,D1,20201118_Scott_Creek_Okisutch_Kevan_P1.xls,3.0,1
7813,,coho,,,STANDARD,30.2961368560791,30.35833740234375,0.07696492969989778,1000.0,,,D2,20201118_Scott_Creek_Okisutch_Kevan_P1.xls,3.0,1
7814,,coho,,,STANDARD,30.444408416748047,30.35833740234375,0.07696492969989778,1000.0,,,D3,20201118_Scott_Creek_Okisutch_Kevan_P1.xls,3.0,1
7824,,coho,,,STANDARD,33.72257614135742,33.598861694335945,0.11450798809528352,100.0,,,E1,20201118_Scott_Creek_Okisutch_Kevan_P1.xls,2.0,1
7825,,coho,,,STANDARD,33.57741165161133,33.598861694335945,0.11450798809528352,100.0,,,E2,20201118_Scott_Creek_Okisutch_Kevan_P1.xls,2.0,1
7826,,coho,,,STANDARD,33.4965934753418,33.598861694335945,0.11450798809528352,100.0,,,E3,20201118_Scott_Creek_Okisutch_Kevan_P1.xls,2.0,1
7836,,coho,,,STANDARD,36.218055725097656,37.11261749267578,0.8178392648696899,10.0,,,F1,20201118_Scott_Creek_Okisutch_Kevan_P1.xls,1.0,1
7837,,coho,,,STANDARD,37.82196807861328,37.11261749267578,0.8178392648696899,10.0,,,F2,20201118_Scott_Creek_Okisutch_Kevan_P1.xls,1.0,1
7838,,coho,,,STANDARD,37.297828674316406,37.11261749267578,0.8178392648696899,10.0,,,F3,20201118_Scott_Creek_Okisutch_Kevan_P1.xls,1.0,1
7848,,coho,,,STANDARD,39.24191665649414,38.61764907836914,1.3623806238174438,5.0,,,G1,20201118_Scott_Creek_Okisutch_Kevan_P1.xls,0.6989700043360189,1
7849,,coho,,,STANDARD,39.5560417175293,38.61764907836914,1.3623806238174438,5.0,,,G2,20201118_Scott_Creek_Okisutch_Kevan_P1.xls,0.6989700043360189,1
7850,,coho,,,STANDARD,37.05500030517578,38.61764907836914,1.3623806238174438,5.0,,,G3,20201118_Scott_Creek_Okisutch_Kevan_P1.xls,0.6989700043360189,1
7872,,trout,,,STANDARD,19.58967209,19.32943344,0.240109831,1000000.0,,,A1,20201118_Scott_Creek_Omykiss_Chloe_P1_data.csv,6.0,1
7873,,trout,,,STANDARD,19.28213692,19.32943344,0.240109831,1000000.0,,,A2,20201118_Scott_Creek_Omykiss_Chloe_P1_data.csv,6.0,1
7874,,trout,,,STANDARD,19.11649132,19.32943344,0.240109831,1000000.0,,,A3,20201118_Scott_Creek_Omykiss_Chloe_P1_data.csv,6.0,1
7884,,trout,,,STANDARD,22.68334198,22.84653282,0.143488273,100000.0,,,B1,20201118_Scott_Creek_Omykiss_Chloe_P1_data.csv,5.0,1
7885,,trout,,,STANDARD,22.90332413,22.84653282,0.143488273,100000.0,,,B2,20201118_Scott_Creek_Omykiss_Chloe_P1_data.csv,5.0,1
7886,,trout,,,STANDARD,22.95293427,22.84653282,0.143488273,100000.0,,,B3,20201118_Scott_Creek_Omykiss_Chloe_P1_data.csv,5.0,1
7896,,trout,,,STANDARD,25.7569809,26.02335358,0.301375985,10000.0,,,C1,20201118_Scott_Creek_Omykiss_Chloe_P1_data.csv,4.0,1
7897,,trout,,,STANDARD,26.35047722,26.02335358,0.301375985,10000.0,,,C2,20201118_Scott_Creek_Omykiss_Chloe_P1_data.csv,4.0,1
7898,,trout,,,STANDARD,25.96260262,26.02335358,0.301375985,10000.0,,,C3,20201118_Scott_Creek_Omykiss_Chloe_P1_data.csv,4.0,1
7908,,trout,,,STANDARD,30.62783623,30.51780891,0.109088913,1000.0,,,D1,20201118_Scott_Creek_Omykiss_Chloe_P1_data.csv,3.0,1
7909,,trout,,,STANDARD,30.40968323,30.51780891,0.109088913,1000.0,,,D2,20201118_Scott_Creek_Omykiss_Chloe_P1_data.csv,3.0,1
7910,,trout,,,STANDARD,30.51590919,30.51780891,0.109088913,1000.0,,,D3,20201118_Scott_Creek_Omykiss_Chloe_P1_data.csv,3.0,1
7920,,trout,,,STANDARD,33.72250366,33.38865662,0.484260231,100.0,,,E1,20201118_Scott_Creek_Omykiss_Chloe_P1_data.csv,2.0,1
7921,,trout,,,STANDARD,33.61021423,33.38865662,0.484260231,100.0,,,E2,20201118_Scott_Creek_Omykiss_Chloe_P1_data.csv,2.0,1
7922,,trout,,,STANDARD,32.83325195,33.38865662,0.484260231,100.0,,,E3,20201118_Scott_Creek_Omykiss_Chloe_P1_data.csv,2.0,1
7932,,trout,,,STANDARD,38.75124359,37.78354263,0.973739386,10.0,,,F1,20201118_Scott_Creek_Omykiss_Chloe_P1_data.csv,1.0,1
7933,,trout,,,STANDARD,36.80387497,37.78354263,0.973739386,10.0,,,F2,20201118_Scott_Creek_Omykiss_Chloe_P1_data.csv,1.0,1
7934,,trout,,,STANDARD,37.79550171,37.78354263,0.973739386,10.0,,,F3,20201118_Scott_Creek_Omykiss_Chloe_P1_data.csv,1.0,1
7944,,trout,,,STANDARD,36.71453094,36.71453094,,5.0,,,G1,20201118_Scott_Creek_Omykiss_Chloe_P1_data.csv,0.6989700043360189,1
7945,,trout,,,STANDARD,Undetermined,36.71453094,,5.0,,,G2,20201118_Scott_Creek_Omykiss_Chloe_P1_data.csv,0.6989700043360189,0
7946,,trout,,,STANDARD,Undetermined,36.71453094,,5.0,,,G3,20201118_Scott_Creek_Omykiss_Chloe_P1_data.csv,0.6989700043360189,0
7968,,trout,,,STANDARD,17.660463333129883,17.504310607910153,0.1948050707578659,1000000.0,,,A1,20201118_Scott_Creek_Omykiss_Kevan_P1_results.xls,6.0,1
7969,,trout,,,STANDARD,17.566455841064453,17.504310607910153,0.1948050707578659,1000000.0,,,A2,20201118_Scott_Creek_Omykiss_Kevan_P1_results.xls,6.0,1
7970,,trout,,,STANDARD,17.2860164642334,17.504310607910153,0.1948050707578659,1000000.0,,,A3,20201118_Scott_Creek_Omykiss_Kevan_P1_results.xls,6.0,1
7980,,trout,,,STANDARD,20.46637725830078,20.744359970092773,0.24191077053546906,100000.0,,,B1,20201118_Scott_Creek_Omykiss_Kevan_P1_results.xls,5.0,1
7981,,trout,,,STANDARD,20.859580993652344,20.744359970092773,0.24191077053546906,100000.0,,,B2,20201118_Scott_Creek_Omykiss_Kevan_P1_results.xls,5.0,1
7982,,trout,,,STANDARD,20.907121658325195,20.744359970092773,0.24191077053546906,100000.0,,,B3,20201118_Scott_Creek_Omykiss_Kevan_P1_results.xls,5.0,1
7992,,trout,,,STANDARD,23.86672019958496,24.16164970397949,0.2773684561252594,10000.0,,,C1,20201118_Scott_Creek_Omykiss_Kevan_P1_results.xls,4.0,1
7993,,trout,,,STANDARD,24.20096778869629,24.16164970397949,0.2773684561252594,10000.0,,,C2,20201118_Scott_Creek_Omykiss_Kevan_P1_results.xls,4.0,1
7994,,trout,,,STANDARD,24.417261123657227,24.16164970397949,0.2773684561252594,10000.0,,,C3,20201118_Scott_Creek_Omykiss_Kevan_P1_results.xls,4.0,1
8004,,trout,,,STANDARD,28.42090606689453,28.0180606842041,0.6796531677246094,1000.0,,,D1,20201118_Scott_Creek_Omykiss_Kevan_P1_results.xls,3.0,1
8005,,trout,,,STANDARD,27.23335838317871,28.0180606842041,0.6796531677246094,1000.0,,,D2,20201118_Scott_Creek_Omykiss_Kevan_P1_results.xls,3.0,1
8006,,trout,,,STANDARD,28.399917602539062,28.0180606842041,0.6796531677246094,1000.0,,,D3,20201118_Scott_Creek_Omykiss_Kevan_P1_results.xls,3.0,1
8016,,trout,,,STANDARD,31.812625885009766,31.7961483001709,0.7725889682769775,100.0,,,E1,20201118_Scott_Creek_Omykiss_Kevan_P1_results.xls,2.0,1
8017,,trout,,,STANDARD,31.01544952392578,31.7961483001709,0.7725889682769775,100.0,,,E2,20201118_Scott_Creek_Omykiss_Kevan_P1_results.xls,2.0,1
8018,,trout,,,STANDARD,32.56036376953125,31.7961483001709,0.7725889682769775,100.0,,,E3,20201118_Scott_Creek_Omykiss_Kevan_P1_results.xls,2.0,1
8028,,trout,,,STANDARD,37.02600860595703,37.02600860595703,,10.0,,,F1,20201118_Scott_Creek_Omykiss_Kevan_P1_results.xls,1.0,1
8029,,trout,,,STANDARD,Undetermined,37.02600860595703,,10.0,,,F2,20201118_Scott_Creek_Omykiss_Kevan_P1_results.xls,1.0,0
8030,,trout,,,STANDARD,Undetermined,37.02600860595703,,10.0,,,F3,20201118_Scott_Creek_Omykiss_Kevan_P1_results.xls,1.0,0
8040,,trout,,,STANDARD,35.650238037109375,35.03784942626953,0.8660509586334229,5.0,,,G1,20201118_Scott_Creek_Omykiss_Kevan_P1_results.xls,0.6989700043360189,1
8041,,trout,,,STANDARD,Undetermined,35.03784942626953,0.8660509586334229,5.0,,,G2,20201118_Scott_Creek_Omykiss_Kevan_P1_results.xls,0.6989700043360189,0
8042,,trout,,,STANDARD,34.42545700073242,35.03784942626953,0.8660509586334229,5.0,,,G3,20201118_Scott_Creek_Omykiss_Kevan_P1_results.xls,0.6989700043360189,1
8064,,coho,,,STANDARD,19.24957275,19.23149681,0.068589412,1000000.0,,,A1,20201119_Scott_Creek_Okisutch_Chloe_P1_data.csv,6.0,1
8065,,coho,,,STANDARD,19.28923798,19.23149681,0.068589412,1000000.0,,,A2,20201119_Scott_Creek_Okisutch_Chloe_P1_data.csv,6.0,1
8066,,coho,,,STANDARD,19.1556797,19.23149681,0.068589412,1000000.0,,,A3,20201119_Scott_Creek_Okisutch_Chloe_P1_data.csv,6.0,1
8076,,coho,,,STANDARD,22.40485191,22.45022011,0.044252329000000014,100000.0,,,B1,20201119_Scott_Creek_Okisutch_Chloe_P1_data.csv,5.0,1
8077,,coho,,,STANDARD,22.49326515,22.45022011,0.044252329000000014,100000.0,,,B2,20201119_Scott_Creek_Okisutch_Chloe_P1_data.csv,5.0,1
8078,,coho,,,STANDARD,22.45254135,22.45022011,0.044252329000000014,100000.0,,,B3,20201119_Scott_Creek_Okisutch_Chloe_P1_data.csv,5.0,1
8088,,coho,,,STANDARD,25.57642555,25.54827881,0.08429718,10000.0,,,C1,20201119_Scott_Creek_Okisutch_Chloe_P1_data.csv,4.0,1
8089,,coho,,,STANDARD,25.6149025,25.54827881,0.08429718,10000.0,,,C2,20201119_Scott_Creek_Okisutch_Chloe_P1_data.csv,4.0,1
8090,,coho,,,STANDARD,25.45351028,25.54827881,0.08429718,10000.0,,,C3,20201119_Scott_Creek_Okisutch_Chloe_P1_data.csv,4.0,1
8100,,coho,,,STANDARD,28.98856735,28.8583622,0.113370404,1000.0,,,D1,20201119_Scott_Creek_Okisutch_Chloe_P1_data.csv,3.0,1
8101,,coho,,,STANDARD,28.78152466,28.8583622,0.113370404,1000.0,,,D2,20201119_Scott_Creek_Okisutch_Chloe_P1_data.csv,3.0,1
8102,,coho,,,STANDARD,28.80499268,28.8583622,0.113370404,1000.0,,,D3,20201119_Scott_Creek_Okisutch_Chloe_P1_data.csv,3.0,1
8112,,coho,,,STANDARD,32.24126053,32.09892273,0.179436222,100.0,,,E1,20201119_Scott_Creek_Okisutch_Chloe_P1_data.csv,2.0,1
8113,,coho,,,STANDARD,32.15814972,32.09892273,0.179436222,100.0,,,E2,20201119_Scott_Creek_Okisutch_Chloe_P1_data.csv,2.0,1
8114,,coho,,,STANDARD,31.89736176,32.09892273,0.179436222,100.0,,,E3,20201119_Scott_Creek_Okisutch_Chloe_P1_data.csv,2.0,1
8124,,coho,,,STANDARD,35.76698685,35.65907288,0.7992241379999999,10.0,,,F1,20201119_Scott_Creek_Okisutch_Chloe_P1_data.csv,1.0,1
8125,,coho,,,STANDARD,34.81137466,35.65907288,0.7992241379999999,10.0,,,F2,20201119_Scott_Creek_Okisutch_Chloe_P1_data.csv,1.0,1
8126,,coho,,,STANDARD,36.39885712,35.65907288,0.7992241379999999,10.0,,,F3,20201119_Scott_Creek_Okisutch_Chloe_P1_data.csv,1.0,1
8136,,coho,,,STANDARD,35.69963455,35.93047714,0.465713888,5.0,,,G1,20201119_Scott_Creek_Okisutch_Chloe_P1_data.csv,0.6989700043360189,1
8137,,coho,,,STANDARD,35.62527847,35.93047714,0.465713888,5.0,,,G2,20201119_Scott_Creek_Okisutch_Chloe_P1_data.csv,0.6989700043360189,1
8138,,coho,,,STANDARD,36.46652222,35.93047714,0.465713888,5.0,,,G3,20201119_Scott_Creek_Okisutch_Chloe_P1_data.csv,0.6989700043360189,1
8160,,coho,,,STANDARD,19.276317596435547,19.25143051147461,0.02436702884733677,1000000.0,,,A1,20201119_Scott_Creek_Okisutch_Kevan_P1.xls,6.0,1
8161,,coho,,,STANDARD,19.250354766845703,19.25143051147461,0.02436702884733677,1000000.0,,,A2,20201119_Scott_Creek_Okisutch_Kevan_P1.xls,6.0,1
8162,,coho,,,STANDARD,19.227619171142578,19.25143051147461,0.02436702884733677,1000000.0,,,A3,20201119_Scott_Creek_Okisutch_Kevan_P1.xls,6.0,1
8172,,coho,,,STANDARD,22.51238441467285,22.501203536987305,0.01087299268692732,100000.0,,,B1,20201119_Scott_Creek_Okisutch_Kevan_P1.xls,5.0,1
8173,,coho,,,STANDARD,22.49066734313965,22.501203536987305,0.01087299268692732,100000.0,,,B2,20201119_Scott_Creek_Okisutch_Kevan_P1.xls,5.0,1
8174,,coho,,,STANDARD,22.50055503845215,22.501203536987305,0.01087299268692732,100000.0,,,B3,20201119_Scott_Creek_Okisutch_Kevan_P1.xls,5.0,1
8184,,coho,,,STANDARD,25.675630569458008,25.64629364013672,0.07427327334880829,10000.0,,,C1,20201119_Scott_Creek_Okisutch_Kevan_P1.xls,4.0,1
8185,,coho,,,STANDARD,25.701417922973633,25.64629364013672,0.07427327334880829,10000.0,,,C2,20201119_Scott_Creek_Okisutch_Kevan_P1.xls,4.0,1
8186,,coho,,,STANDARD,25.561832427978516,25.64629364013672,0.07427327334880829,10000.0,,,C3,20201119_Scott_Creek_Okisutch_Kevan_P1.xls,4.0,1
8196,,coho,,,STANDARD,28.910945892333984,28.84574890136719,0.05647941306233406,1000.0,,,D1,20201119_Scott_Creek_Okisutch_Kevan_P1.xls,3.0,1
8197,,coho,,,STANDARD,28.81458854675293,28.84574890136719,0.05647941306233406,1000.0,,,D2,20201119_Scott_Creek_Okisutch_Kevan_P1.xls,3.0,1
8198,,coho,,,STANDARD,28.811716079711914,28.84574890136719,0.05647941306233406,1000.0,,,D3,20201119_Scott_Creek_Okisutch_Kevan_P1.xls,3.0,1
8208,,coho,,,STANDARD,31.97917938232422,32.226322174072266,0.21437381207942965,100.0,,,E1,20201119_Scott_Creek_Okisutch_Kevan_P1.xls,2.0,1
8209,,coho,,,STANDARD,32.361995697021484,32.226322174072266,0.21437381207942965,100.0,,,E2,20201119_Scott_Creek_Okisutch_Kevan_P1.xls,2.0,1
8210,,coho,,,STANDARD,32.337791442871094,32.226322174072266,0.21437381207942965,100.0,,,E3,20201119_Scott_Creek_Okisutch_Kevan_P1.xls,2.0,1
8220,,coho,,,STANDARD,35.16167449951172,35.03763961791992,0.2472822517156601,10.0,,,F1,20201119_Scott_Creek_Okisutch_Kevan_P1.xls,1.0,1
8221,,coho,,,STANDARD,35.1983528137207,35.03763961791992,0.2472822517156601,10.0,,,F2,20201119_Scott_Creek_Okisutch_Kevan_P1.xls,1.0,1
8222,,coho,,,STANDARD,34.75288772583008,35.03763961791992,0.2472822517156601,10.0,,,F3,20201119_Scott_Creek_Okisutch_Kevan_P1.xls,1.0,1
8232,,coho,,,STANDARD,36.42635726928711,37.20792007446289,0.679218053817749,5.0,,,G1,20201119_Scott_Creek_Okisutch_Kevan_P1.xls,0.6989700043360189,1
8233,,coho,,,STANDARD,37.655330657958984,37.20792007446289,0.679218053817749,5.0,,,G2,20201119_Scott_Creek_Okisutch_Kevan_P1.xls,0.6989700043360189,1
8234,,coho,,,STANDARD,37.54207229614258,37.20792007446289,0.679218053817749,5.0,,,G3,20201119_Scott_Creek_Okisutch_Kevan_P1.xls,0.6989700043360189,1
8256,,trout,,,STANDARD,18.28447151,18.17515564,0.141039521,1000000.0,,,A1,20201119_Scott_Creek_Omykiss_Chloe_P1_data.csv,6.0,1
8257,,trout,,,STANDARD,18.22504425,18.17515564,0.141039521,1000000.0,,,A2,20201119_Scott_Creek_Omykiss_Chloe_P1_data.csv,6.0,1
8258,,trout,,,STANDARD,18.01595306,18.17515564,0.141039521,1000000.0,,,A3,20201119_Scott_Creek_Omykiss_Chloe_P1_data.csv,6.0,1
8268,,trout,,,STANDARD,21.21588326,21.20969963,0.027259924,100000.0,,,B1,20201119_Scott_Creek_Omykiss_Chloe_P1_data.csv,5.0,1
8269,,trout,,,STANDARD,21.23333549,21.20969963,0.027259924,100000.0,,,B2,20201119_Scott_Creek_Omykiss_Chloe_P1_data.csv,5.0,1
8270,,trout,,,STANDARD,21.17987823,21.20969963,0.027259924,100000.0,,,B3,20201119_Scott_Creek_Omykiss_Chloe_P1_data.csv,5.0,1
8280,,trout,,,STANDARD,24.32790947,24.39028931,0.059914779,10000.0,,,C1,20201119_Scott_Creek_Omykiss_Chloe_P1_data.csv,4.0,1
8281,,trout,,,STANDARD,24.4473896,24.39028931,0.059914779,10000.0,,,C2,20201119_Scott_Creek_Omykiss_Chloe_P1_data.csv,4.0,1
8282,,trout,,,STANDARD,24.39556885,24.39028931,0.059914779,10000.0,,,C3,20201119_Scott_Creek_Omykiss_Chloe_P1_data.csv,4.0,1
8292,,trout,,,STANDARD,27.72415352,27.68427277,0.057107918,1000.0,,,D1,20201119_Scott_Creek_Omykiss_Chloe_P1_data.csv,3.0,1
8293,,trout,,,STANDARD,27.61885262,27.68427277,0.057107918,1000.0,,,D2,20201119_Scott_Creek_Omykiss_Chloe_P1_data.csv,3.0,1
8294,,trout,,,STANDARD,27.70981407,27.68427277,0.057107918,1000.0,,,D3,20201119_Scott_Creek_Omykiss_Chloe_P1_data.csv,3.0,1
8304,,trout,,,STANDARD,30.8989563,30.97866249,0.078731276,100.0,,,E1,20201119_Scott_Creek_Omykiss_Chloe_P1_data.csv,2.0,1
8305,,trout,,,STANDARD,30.98064995,30.97866249,0.078731276,100.0,,,E2,20201119_Scott_Creek_Omykiss_Chloe_P1_data.csv,2.0,1
8306,,trout,,,STANDARD,31.05638123,30.97866249,0.078731276,100.0,,,E3,20201119_Scott_Creek_Omykiss_Chloe_P1_data.csv,2.0,1
8316,,trout,,,STANDARD,33.94420242,33.7571373,0.18710710100000005,10.0,,,F1,20201119_Scott_Creek_Omykiss_Chloe_P1_data.csv,1.0,1
8317,,trout,,,STANDARD,33.56998825,33.7571373,0.18710710100000005,10.0,,,F2,20201119_Scott_Creek_Omykiss_Chloe_P1_data.csv,1.0,1
8318,,trout,,,STANDARD,33.75722122,33.7571373,0.18710710100000005,10.0,,,F3,20201119_Scott_Creek_Omykiss_Chloe_P1_data.csv,1.0,1
8328,,trout,,,STANDARD,36.04926682,36.45709229,0.468655586,5.0,,,G1,20201119_Scott_Creek_Omykiss_Chloe_P1_data.csv,0.6989700043360189,1
8329,,trout,,,STANDARD,36.35295486,36.45709229,0.468655586,5.0,,,G2,20201119_Scott_Creek_Omykiss_Chloe_P1_data.csv,0.6989700043360189,1
8330,,trout,,,STANDARD,36.96905899,36.45709229,0.468655586,5.0,,,G3,20201119_Scott_Creek_Omykiss_Chloe_P1_data.csv,0.6989700043360189,1
8352,,trout,,,STANDARD,18.698291778564453,18.26754570007324,0.38619130849838257,1000000.0,,,A1,20201119_Scott_Creek_Omykiss_Kevan_P1.xls,6.0,1
8353,,trout,,,STANDARD,18.152111053466797,18.26754570007324,0.38619130849838257,1000000.0,,,A2,20201119_Scott_Creek_Omykiss_Kevan_P1.xls,6.0,1
8354,,trout,,,STANDARD,17.95223617553711,18.26754570007324,0.38619130849838257,1000000.0,,,A3,20201119_Scott_Creek_Omykiss_Kevan_P1.xls,6.0,1
8364,,trout,,,STANDARD,21.482643127441406,21.418853759765625,0.06448700278997421,100000.0,,,B1,20201119_Scott_Creek_Omykiss_Kevan_P1.xls,5.0,1
8365,,trout,,,STANDARD,21.35369110107422,21.418853759765625,0.06448700278997421,100000.0,,,B2,20201119_Scott_Creek_Omykiss_Kevan_P1.xls,5.0,1
8366,,trout,,,STANDARD,21.420228958129883,21.418853759765625,0.06448700278997421,100000.0,,,B3,20201119_Scott_Creek_Omykiss_Kevan_P1.xls,5.0,1
8376,,trout,,,STANDARD,24.791194915771484,24.688995361328125,0.08955780416727066,10000.0,,,C1,20201119_Scott_Creek_Omykiss_Kevan_P1.xls,4.0,1
8377,,trout,,,STANDARD,24.62421417236328,24.688995361328125,0.08955780416727066,10000.0,,,C2,20201119_Scott_Creek_Omykiss_Kevan_P1.xls,4.0,1
8378,,trout,,,STANDARD,24.651580810546875,24.688995361328125,0.08955780416727066,10000.0,,,C3,20201119_Scott_Creek_Omykiss_Kevan_P1.xls,4.0,1
8388,,trout,,,STANDARD,27.684959411621094,27.729867935180664,0.12471169978380205,1000.0,,,D1,20201119_Scott_Creek_Omykiss_Kevan_P1.xls,3.0,1
8389,,trout,,,STANDARD,27.633831024169922,27.729867935180664,0.12471169978380205,1000.0,,,D2,20201119_Scott_Creek_Omykiss_Kevan_P1.xls,3.0,1
8390,,trout,,,STANDARD,27.87081527709961,27.729867935180664,0.12471169978380205,1000.0,,,D3,20201119_Scott_Creek_Omykiss_Kevan_P1.xls,3.0,1
8400,,trout,,,STANDARD,31.27434539794922,31.3489933013916,0.14963161945343018,100.0,,,E1,20201119_Scott_Creek_Omykiss_Kevan_P1.xls,2.0,1
8401,,trout,,,STANDARD,31.521263122558594,31.3489933013916,0.14963161945343018,100.0,,,E2,20201119_Scott_Creek_Omykiss_Kevan_P1.xls,2.0,1
8402,,trout,,,STANDARD,31.251371383666992,31.3489933013916,0.14963161945343018,100.0,,,E3,20201119_Scott_Creek_Omykiss_Kevan_P1.xls,2.0,1
8412,,trout,,,STANDARD,35.10971450805664,35.009735107421875,0.17963995039463046,10.0,,,F1,20201119_Scott_Creek_Omykiss_Kevan_P1.xls,1.0,1
8413,,trout,,,STANDARD,35.11714172363281,35.009735107421875,0.17963995039463046,10.0,,,F2,20201119_Scott_Creek_Omykiss_Kevan_P1.xls,1.0,1
8414,,trout,,,STANDARD,34.80234909057617,35.009735107421875,0.17963995039463046,10.0,,,F3,20201119_Scott_Creek_Omykiss_Kevan_P1.xls,1.0,1
8424,,trout,,,STANDARD,36.359622955322266,36.03362655639648,0.4938092827796936,5.0,,,G1,20201119_Scott_Creek_Omykiss_Kevan_P1.xls,0.6989700043360189,1
8425,,trout,,,STANDARD,35.465484619140625,36.03362655639648,0.4938092827796936,5.0,,,G2,20201119_Scott_Creek_Omykiss_Kevan_P1.xls,0.6989700043360189,1
8426,,trout,,,STANDARD,36.27577590942383,36.03362655639648,0.4938092827796936,5.0,,,G3,20201119_Scott_Creek_Omykiss_Kevan_P1.xls,0.6989700043360189,1
8448,,coho,,,STANDARD,19.42686462,19.40207863,0.040514268,1000000.0,,,A1,20201123_Scott_Creek_Okisutch_Chloe_P1_data.csv,6.0,1
8449,,coho,,,STANDARD,19.42404747,19.40207863,0.040514268,1000000.0,,,A2,20201123_Scott_Creek_Okisutch_Chloe_P1_data.csv,6.0,1
8450,,coho,,,STANDARD,19.3553257,19.40207863,0.040514268,1000000.0,,,A3,20201123_Scott_Creek_Okisutch_Chloe_P1_data.csv,6.0,1
8460,,coho,,,STANDARD,22.79995728,22.81311035,0.015874209,100000.0,,,B1,20201123_Scott_Creek_Okisutch_Chloe_P1_data.csv,5.0,1
8461,,coho,,,STANDARD,22.8086338,22.81311035,0.015874209,100000.0,,,B2,20201123_Scott_Creek_Okisutch_Chloe_P1_data.csv,5.0,1
8462,,coho,,,STANDARD,22.83074379,22.81311035,0.015874209,100000.0,,,B3,20201123_Scott_Creek_Okisutch_Chloe_P1_data.csv,5.0,1
