id,target,dilution,replicate,conc,amplified,BLOD,BLOQ,Ct,Ct_Mean,Ct_sd,well,source_file
SCr-270,trout,1:1,3.0,756.5010212250536,1,0,0,29.75559044,29.79078674,0.16154176,H6,20200930_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-270,trout,1:5,1.0,487.5120698735037,1,0,0,32.86361313,32.64520264,0.240416601,H7,20200930_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-270,trout,1:5,2.0,548.6478487700073,1,0,0,32.68439484,32.64520264,0.240416601,H8,20200930_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-270,trout,1:5,3.0,667.212269961109,1,0,0,32.38759613,32.64520264,0.240416601,H9,20200930_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-274,trout,1:5,1.0,163.56840105981274,1,0,0,34.52027893,35.05106735,0.71371758,H10,20200930_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-274,trout,1:5,2.0,138.69732002482058,1,0,0,34.77048492,35.05106735,0.71371758,H11,20200930_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-274,trout,1:5,3.0,0.0,1,1,1,35.86243820000001,35.05106735,0.71371758,H12,20200930_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-807,trout,1:1,1.0,708.5749238390542,1,0,0,29.85487366,30.59305573,0.650222063,A4,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-807,trout,1:1,2.0,369.3059375889037,1,0,0,30.84338188,30.59305573,0.650222063,A5,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-807,trout,1:1,3.0,315.77996281833276,1,0,0,31.08090973,30.59305573,0.650222063,A6,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-807,trout,1:5,1.0,808.876721931684,1,0,0,32.09552002,32.701099400000004,0.628789127,A7,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-807,trout,1:5,2.0,353.6027090891136,1,0,0,33.35077667,32.701099400000004,0.628789127,A8,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-807,trout,1:5,3.0,558.645243411646,1,0,0,32.6570015,32.701099400000004,0.628789127,A9,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-826,trout,1:1,1.0,915.5289744609598,1,0,0,29.466154100000004,29.83888054,0.376106769,A10,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-826,trout,1:1,2.0,719.2411687278657,1,0,0,29.83220863,29.83888054,0.376106769,A11,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-826,trout,1:1,3.0,557.6307224947436,1,0,0,30.21827888,29.83888054,0.376106769,A12,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-808,trout,1:1,1.0,1123.6366597754998,1,0,0,29.15544128,30.38616943,1.079748511,B4,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-808,trout,1:1,2.0,296.9315376239006,1,0,0,31.17427063,30.38616943,1.079748511,B5,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-808,trout,1:1,3.0,372.87388033946223,1,0,0,30.82879639,30.38616943,1.079748511,B6,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-808,trout,1:5,1.0,724.6928202478687,1,0,0,32.26223373,32.65806961,0.350866854,B7,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-808,trout,1:5,2.0,466.40029782712975,1,0,0,32.93077087,32.65806961,0.350866854,B8,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-808,trout,1:5,3.0,514.727156178237,1,0,0,32.78120804,32.65806961,0.350866854,B9,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-826,trout,1:5,1.0,981.1550374128226,1,0,0,31.80261612,32.02977371,0.208179981,B10,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-826,trout,1:5,2.0,819.7541285209899,1,0,0,32.07525635,32.02977371,0.208179981,B11,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-826,trout,1:5,3.0,749.3608535117669,1,0,0,32.2114563,32.02977371,0.208179981,B12,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-811,trout,1:1,1.0,605.8733867620448,1,0,0,30.09240913,30.79917336,0.618641019,C4,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-811,trout,1:1,2.0,283.8832816715226,1,0,0,31.24244118,30.79917336,0.618641019,C5,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-811,trout,1:1,3.0,319.5993861887375,1,0,0,31.06267166,30.79917336,0.618641019,C6,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-811,trout,1:5,1.0,524.6338997420297,1,0,0,32.75228882,33.36245728,0.579177856,C7,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-811,trout,1:5,2.0,245.44218000915205,1,0,0,33.90464401,33.36245728,0.579177856,C8,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-811,trout,1:5,3.0,335.51196080316254,1,0,0,33.43044281,33.36245728,0.579177856,C9,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-829,trout,1:1,1.0,5649.971104803844,1,0,0,26.70540237,27.3144989,0.529890716,C10,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-829,trout,1:1,2.0,3198.0747899298462,1,0,0,27.56871605,27.3144989,0.529890716,C11,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-829,trout,1:1,3.0,2992.7362383673512,1,0,0,27.669384,27.3144989,0.529890716,C12,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-823,trout,1:1,1.0,1121.952464721174,1,0,0,29.15771675,29.92609978,0.7061246040000001,D4,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-823,trout,1:1,2.0,449.133804224732,1,0,0,30.54651642,29.92609978,0.7061246040000001,D5,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-823,trout,1:1,3.0,613.2431822047745,1,0,0,30.07406807,29.92609978,0.7061246040000001,D6,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-823,trout,1:5,1.0,1166.4846052374114,1,0,0,31.54014969,32.46483231,0.940985143,D7,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-823,trout,1:5,2.0,337.5370267637732,1,0,0,33.42131424,32.46483231,0.940985143,D8,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-823,trout,1:5,3.0,647.519206551579,1,0,0,32.43304443,32.46483231,0.940985143,D9,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-829,trout,1:5,1.0,5823.1927769796985,1,0,0,29.10107231,29.58763313,0.422032595,D10,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-829,trout,1:5,2.0,3543.770110082117,1,0,0,29.85449028,29.58763313,0.422032595,D11,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-829,trout,1:5,3.0,3655.658589993278,1,0,0,29.807334899999997,29.58763313,0.422032595,D12,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-817,trout,1:1,1.0,197.86370135080924,1,0,0,31.79004669,32.08298111,0.255293995,E4,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-817,trout,1:1,2.0,150.92470386468392,1,0,0,32.20084,32.08298111,0.255293995,E5,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-817,trout,1:1,3.0,145.33894238682487,1,0,0,32.25804901,32.08298111,0.255293995,E6,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-817,trout,1:5,1.0,117.79324529175426,1,0,0,35.01830292,34.47584152,0.485446244,E7,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-817,trout,1:5,2.0,218.31755249159355,1,0,0,34.08229828,34.47584152,0.485446244,E8,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-817,trout,1:5,3.0,185.80353583809355,1,0,0,34.32692719,34.47584152,0.485446244,E9,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-832,trout,1:1,1.0,50.28106348681628,1,0,0,33.86822891,34.65544128,0.910373092,E10,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-832,trout,1:1,2.0,34.361527679755056,1,0,0,34.4457283,34.65544128,0.910373092,E11,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-832,trout,1:1,3.0,0.0,1,1,1,35.65237427,34.65544128,0.910373092,E12,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-816,trout,1:1,1.0,1821.3002746551683,1,0,0,28.42277145,29.20657921,0.684286535,F4,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-816,trout,1:1,2.0,792.5449174209916,1,0,0,29.684982300000005,29.20657921,0.684286535,F5,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-816,trout,1:1,3.0,888.2833321142558,1,0,0,29.51198387,29.20657921,0.684286535,F6,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-816,trout,1:5,1.0,1940.2012844518856,1,0,0,30.76831627,31.75927544,0.995260119,F7,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-816,trout,1:5,2.0,522.3932825249904,1,0,0,32.75878143,31.75927544,0.995260119,F8,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-816,trout,1:5,3.0,1015.2993845914109,1,0,0,31.75072289,31.75927544,0.995260119,F9,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-832,trout,1:5,1.0,0.0,1,1,1,36.47306061,37.3850174,1.092170238,F10,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-832,trout,1:5,2.0,0.0,1,1,1,38.59537506,37.3850174,1.092170238,F11,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-832,trout,1:5,3.0,0.0,1,1,1,37.08662033,37.3850174,1.092170238,F12,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-820,trout,1:1,1.0,2101.0755050627595,1,0,0,28.20599747,28.6920166,0.4566601220000001,G4,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-820,trout,1:1,2.0,1156.1544658180298,1,0,0,29.11216354,28.6920166,0.4566601220000001,G5,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-820,trout,1:1,3.0,1460.298144354731,1,0,0,28.75788689,28.6920166,0.4566601220000001,G6,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-820,trout,1:5,1.0,2196.741145338705,1,0,0,30.57993317,30.5119915,0.059017673,G7,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-820,trout,1:5,2.0,2356.5048937586776,1,0,0,30.47343445,30.5119915,0.059017673,G8,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-820,trout,1:5,3.0,2342.2992161261873,1,0,0,30.48260689,30.5119915,0.059017673,G9,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-834,trout,1:1,1.0,93.75839417467422,1,0,0,32.92301178,33.50263596,0.510382235,G10,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-834,trout,1:1,2.0,56.17208345728508,1,0,0,33.70016098,33.50263596,0.510382235,G11,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-834,trout,1:1,3.0,49.7369218244676,1,0,0,33.88473511,33.50263596,0.510382235,G12,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-825,trout,1:1,1.0,1555.5579704169356,1,0,0,28.66202354,29.39508057,0.743639231,H4,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-825,trout,1:1,2.0,583.7382292900802,1,0,0,30.14886856,29.39508057,0.743639231,H5,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-825,trout,1:1,3.0,972.6446682797919,1,0,0,29.374351500000003,29.39508057,0.743639231,H6,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-825,trout,1:5,1.0,1152.4211788104788,1,0,0,31.55854988,31.7008152,0.47732687,H7,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-825,trout,1:5,2.0,738.7447096573129,1,0,0,32.23310089,31.7008152,0.47732687,H8,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-825,trout,1:5,3.0,1356.8765743273143,1,0,0,31.31079674,31.7008152,0.47732687,H9,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-834,trout,1:5,1.0,0.0,1,1,1,35.25136566,35.71486664,0.663935721,H10,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-834,trout,1:5,2.0,0.0,1,1,1,36.475471500000005,35.71486664,0.663935721,H11,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-834,trout,1:5,3.0,0.0,1,1,1,35.41776657,35.71486664,0.663935721,H12,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-275,coho,1:1,1.0,21.056399057635065,1,0,0,36.09557724,35.85812378,0.219428748,A4,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-275,coho,1:1,2.0,25.362991384603234,1,0,0,35.81594849,35.85812378,0.219428748,A5,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-275,coho,1:1,3.0,28.083440562560696,1,0,0,35.662841799999995,35.85812378,0.219428748,A6,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-275,coho,1:5,1.0,270.66522073393276,1,0,0,34.67668533,34.46381378,0.301043123,A7,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-275,coho,1:5,2.0,0.0,0,1,1,,34.46381378,0.301043123,A8,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-275,coho,1:5,3.0,359.31610713475425,1,0,0,34.25094604,34.46381378,0.301043123,A9,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-283,coho,1:1,1.0,298.1119188510389,1,0,0,32.11307526,32.35692215,0.522963703,A10,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-283,coho,1:1,2.0,321.3212143372383,1,0,0,32.0004158,32.35692215,0.522963703,A11,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-283,coho,1:1,3.0,169.97867697075577,1,0,0,32.95727539,32.35692215,0.522963703,A12,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-276,coho,1:1,1.0,67.91507570604536,1,0,0,34.33585739,33.52360916,0.707581818,B4,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-276,coho,1:1,2.0,160.7743177127741,1,0,0,33.0409317,33.52360916,0.707581818,B5,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-276,coho,1:1,3.0,145.20044169330862,1,0,0,33.19403458,33.52360916,0.707581818,B6,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-276,coho,1:5,1.0,380.21311839868247,1,0,0,34.16600037,35.31420517,1.117430568,B7,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-276,coho,1:5,2.0,169.66433498427068,1,0,0,35.37852859,35.31420517,1.117430568,B8,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-276,coho,1:5,3.0,86.08471738723102,1,0,0,36.39808273,35.31420517,1.117430568,B9,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-28326,coho,1:5,1.0,227.8025294226559,1,0,0,34.93575287,34.40173721,0.686835766,B10,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-28326,coho,1:5,2.0,544.2852056169518,1,0,0,33.62692642,34.40173721,0.686835766,B11,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-28326,coho,1:5,3.0,276.88734886065794,1,0,0,34.64253235,34.40173721,0.686835766,B12,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-277,coho,1:1,1.0,274.92071585765007,1,0,0,32.23477173,32.22302628,0.061703686,C4,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-277,coho,1:1,2.0,267.1219363113814,1,0,0,32.27801514,32.22302628,0.061703686,C5,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-277,coho,1:1,3.0,289.6596779971137,1,0,0,32.15629578,32.22302628,0.061703686,C6,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-277,coho,1:5,1.0,266.2491747387208,1,0,0,34.70140457,34.30775070000001,0.484345049,C7,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-277,coho,1:5,2.0,313.6988420139356,1,0,0,34.45496368,34.30775070000001,0.484345049,C8,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-277,coho,1:5,3.0,495.8829823061796,1,0,0,33.76687622,34.30775070000001,0.484345049,C9,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-284,coho,1:1,1.0,91.08037670117963,1,0,0,33.89484406,33.51823044,0.4213126,C10,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-284,coho,1:1,2.0,111.07516552654015,1,0,0,33.59661484,33.51823044,0.4213126,C11,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-284,coho,1:1,3.0,158.40634602515206,1,0,0,33.06322861,33.51823044,0.4213126,C12,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-278,coho,1:1,1.0,81.27972346194392,1,0,0,34.06591797,33.62809753,0.651041031,D4,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-278,coho,1:1,2.0,178.95427079316687,1,0,0,32.87995148,33.62809753,0.651041031,D5,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-278,coho,1:1,3.0,88.47712283132557,1,0,0,33.93841934,33.62809753,0.651041031,D6,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-278,coho,1:5,1.0,177.956189956395,1,0,0,35.30682755,36.17461395,1.227232575,D7,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-278,coho,1:5,2.0,0.0,0,1,1,,36.17461395,1.227232575,D8,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-278,coho,1:5,3.0,0.0,1,1,1,37.04239655,36.17461395,1.227232575,D9,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-284,coho,1:5,1.0,354.0625506063327,1,0,0,34.27307892,34.87234879,0.5206992029999999,D10,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-284,coho,1:5,2.0,200.2175111605261,1,0,0,35.12971115,34.87234879,0.5206992029999999,D11,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-284,coho,1:5,3.0,189.2646956798927,1,0,0,35.21424866,34.87234879,0.5206992029999999,D12,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-279,coho,1:1,1.0,38.291823409741326,1,0,0,35.19692612,35.29473877,0.6499529479999999,E4,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-279,coho,1:1,2.0,22.618255071557723,1,0,0,35.98805618,35.29473877,0.6499529479999999,E5,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-279,coho,1:1,3.0,53.32667248439227,1,0,0,34.69923782,35.29473877,0.6499529479999999,E6,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-279,coho,1:5,1.0,0.0,0,1,1,,35.26639557,0.374239743,E7,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-279,coho,1:5,2.0,218.01115758356562,1,0,0,35.00177002,35.26639557,0.374239743,E8,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-279,coho,1:5,3.0,153.29116309780056,1,0,0,35.53102493,35.26639557,0.374239743,E9,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-285,coho,1:1,1.0,0.0,0,1,1,,,,E10,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-285,coho,1:1,2.0,0.0,0,1,1,,,,E11,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-285,coho,1:1,3.0,0.0,0,1,1,,,,E12,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-280,coho,1:1,1.0,0.0,1,1,1,37.5788002,37.24522018,0.292001218,F4,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-280,coho,1:1,2.0,0.0,1,1,1,37.12094116,37.24522018,0.292001218,F5,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-280,coho,1:1,3.0,0.0,1,1,1,37.03591537,37.24522018,0.292001218,F6,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-280,coho,1:5,1.0,243.05603350530652,1,0,0,34.83835983,34.99394226,0.36649394,F7,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-280,coho,1:5,2.0,261.0734183294978,1,0,0,34.73090363,34.99394226,0.36649394,F8,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-280,coho,1:5,3.0,165.86516212458542,1,0,0,35.41255951,34.99394226,0.36649394,F9,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-285,coho,1:5,1.0,0.0,0,1,1,,,,F10,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-285,coho,1:5,2.0,0.0,0,1,1,,,,F11,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-285,coho,1:5,3.0,0.0,0,1,1,,,,F12,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-281,coho,1:1,1.0,133.37451726841485,1,0,0,33.32169342,33.72684479,0.620228231,G4,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-281,coho,1:1,2.0,125.096691537827,1,0,0,33.41797638,33.72684479,0.620228231,G5,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-281,coho,1:1,3.0,63.33136414000852,1,0,0,34.44086075,33.72684479,0.620228231,G6,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-281,coho,1:5,1.0,135.9744112662576,1,0,0,35.71115494,34.60678101,0.977086127,G7,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-281,coho,1:5,2.0,358.46516030295845,1,0,0,34.25450897,34.60678101,0.977086127,G8,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-281,coho,1:5,3.0,467.7383929157201,1,0,0,33.85467911,34.60678101,0.977086127,G9,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-286,coho,1:1,1.0,102.42408638069077,1,0,0,33.71846008,33.14256287,0.5145705939999999,G10,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-286,coho,1:1,2.0,167.286902351238,1,0,0,32.98126221,33.14256287,0.5145705939999999,G11,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-286,coho,1:1,3.0,198.0011771967415,1,0,0,32.72796631,33.14256287,0.5145705939999999,G12,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-282,coho,1:1,1.0,73.95567680723842,1,0,0,34.20781708,33.83800125,0.412566245,H4,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-282,coho,1:1,2.0,127.19158009905877,1,0,0,33.39302063,33.83800125,0.412566245,H5,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-282,coho,1:1,3.0,89.97636044368821,1,0,0,33.91316986,33.83800125,0.412566245,H6,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-282,coho,1:5,1.0,185.47056221458743,1,0,0,35.2446785,35.41285706,0.237840399,H7,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-282,coho,1:5,2.0,0.0,0,1,1,,35.41285706,0.237840399,H8,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-282,coho,1:5,3.0,148.2734449104355,1,0,0,35.58103561,35.41285706,0.237840399,H9,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-286,coho,1:5,1.0,168.73869071525544,1,0,0,35.38674927,35.32461548,0.087867752,H10,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-286,coho,1:5,2.0,183.28567876474725,1,0,0,35.2624855,35.32461548,0.087867752,H11,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-286,coho,1:5,3.0,0.0,0,1,1,,35.32461548,0.087867752,H12,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-835,coho,1:1,1.0,44.22179818939393,1,0,0,34.98056793,35.60661697,0.6144355539999999,A4,20201001_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-835,coho,1:1,2.0,19.528933039199345,1,0,0,36.20874023,35.60661697,0.6144355539999999,A5,20201001_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-835,coho,1:1,3.0,28.693680799696295,1,0,0,35.63053894,35.60661697,0.6144355539999999,A6,20201001_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-835,coho,1:5,1.0,0.0,1,1,1,37.70148849,37.29925156,0.604793429,A7,20201001_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-835,coho,1:5,2.0,0.0,1,1,1,37.59252548,37.29925156,0.604793429,A8,20201001_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-835,coho,1:5,3.0,75.07414916737768,1,0,0,36.60373306,37.29925156,0.604793429,A9,20201001_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-432,coho,1:1,1.0,94.75563297065315,1,0,0,33.83539963,34.34918594,0.445214093,A10,20201001_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-432,coho,1:1,2.0,56.16236067698688,1,0,0,34.62138367,34.34918594,0.445214093,A11,20201001_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-432,coho,1:1,3.0,57.31824675564273,1,0,0,34.59077072,34.34918594,0.445214093,A12,20201001_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-838,coho,1:1,1.0,49.383869512475734,1,0,0,34.81466293,35.06712723,0.264681667,B4,20201001_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-838,coho,1:1,2.0,42.38858756883785,1,0,0,35.04418945,35.06712723,0.264681667,B5,20201001_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-838,coho,1:1,3.0,34.75551435022363,1,0,0,35.34253311,35.06712723,0.264681667,B6,20201001_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-838,coho,1:5,1.0,114.85034036331132,1,0,0,35.96486282,37.37690353,1.24751544,B7,20201001_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-838,coho,1:5,2.0,0.0,1,1,1,37.83615112,37.37690353,1.24751544,B8,20201001_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-838,coho,1:5,3.0,0.0,1,1,1,38.32970047,37.37690353,1.24751544,B9,20201001_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-432,coho,1:5,1.0,80.58914656119268,1,0,0,36.49721146,37.35913086,0.875510573,B10,20201001_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-432,coho,1:5,2.0,0.0,1,1,1,38.24762726,37.35913086,0.875510573,B11,20201001_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-432,coho,1:5,3.0,0.0,1,1,1,37.33255005,37.35913086,0.875510573,B12,20201001_Scott_Creek_Okisutch_Kevan_P1_results.csv
