date,flow,logflow,quartile,qual
2020-07-17,1.54,0.18752072083646307,1,A
2020-07-18,1.56,0.1931245983544616,1,A
2020-07-19,1.52,0.18184358794477254,1,A
2020-07-20,1.49,0.17318626841227402,1,A
2020-07-21,1.45,0.16136800223497488,1,A
2020-07-22,1.5,0.17609125905568124,1,A
2020-07-23,1.52,0.18184358794477254,1,A
2020-07-24,1.52,0.18184358794477254,1,A:e
2020-07-25,1.53,0.1846914308175988,1,A
2020-07-26,1.5,0.17609125905568124,1,A
2020-07-27,1.47,0.1673173347481761,1,A
2020-07-28,1.45,0.16136800223497488,1,A
2020-07-29,1.38,0.13987908640123647,1,A
2020-07-30,1.36,0.13353890837021754,1,A
2020-07-31,1.29,0.11058971029924898,1,A
2020-08-01,1.31,0.11727129565576427,1,A
2020-08-02,1.28,0.10720996964786837,1,A
2020-08-03,1.3,0.11394335230683679,1,A
2020-08-04,1.29,0.11058971029924898,1,A
2020-08-05,1.32,0.12057393120584989,1,A
